concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverse_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
"Uric Acid, Joint Fluid|Joint Fluid|Chemistry",2000051869,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51826,1970-01-01,2099-12-31,,3038146,Maps to,Mapped from,1970-01-01,2099-12-31,
72 Hr Fat|Other Body Fluid|Chemistry,2000051870,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51829,1970-01-01,2099-12-31,,3023505,Maps to,Mapped from,1970-01-01,2099-12-31,
Adenovirus|Other Body Fluid|Chemistry,2000051871,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51832,1970-01-01,2099-12-31,,3007270,Maps to,Mapped from,1970-01-01,2099-12-31,
"AFP, Amniotic Fluid|Other Body Fluid|Chemistry",2000051872,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51833,1970-01-01,2099-12-31,,3010296,Maps to,Mapped from,1970-01-01,2099-12-31,
"AFP, Body Fluid|Other Body Fluid|Chemistry",2000051873,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51834,1970-01-01,2099-12-31,,3034165,Maps to,Mapped from,1970-01-01,2099-12-31,
(Albumi|Other Body Fluid|Chemistry,2000051874,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51835,1970-01-01,2099-12-31,,3025313,Maps to,Mapped from,1970-01-01,2099-12-31,
<Albumin>|Other Body Fluid|Chemistry,2000051875,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51836,1970-01-01,2099-12-31,,3025313,Maps to,Mapped from,1970-01-01,2099-12-31,
Alpha-1|Other Body Fluid|Chemistry,2000051876,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51837,1970-01-01,2099-12-31,,3019891,Maps to,Mapped from,1970-01-01,2099-12-31,
Alpha-2|Other Body Fluid|Chemistry,2000051877,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51838,1970-01-01,2099-12-31,,3005504,Maps to,Mapped from,1970-01-01,2099-12-31,
Beta|Other Body Fluid|Chemistry,2000051878,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51840,1970-01-01,2099-12-31,,3003304,Maps to,Mapped from,1970-01-01,2099-12-31,
"Blood, Occult|Other Body Fluid|Chemistry",2000051879,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51841,1970-01-01,2099-12-31,,3016251,Maps to,Mapped from,1970-01-01,2099-12-31,
Bun|Other Body Fluid|Chemistry,2000051880,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51842,1970-01-01,2099-12-31,,3019930,Maps to,Mapped from,1970-01-01,2099-12-31,
C. diff PCR|Other Body Fluid|Chemistry,2000051881,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51843,1970-01-01,2099-12-31,,40764128,Maps to,Mapped from,1970-01-01,2099-12-31,
C diff Toxin Antigen Assay|Other Body Fluid|Chemistry,2000051882,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51844,1970-01-01,2099-12-31,,3026688,Maps to,Mapped from,1970-01-01,2099-12-31,
Chlamydia pneumoniae|Other Body Fluid|Chemistry,2000051883,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51845,1970-01-01,2099-12-31,,3019540,Maps to,Mapped from,1970-01-01,2099-12-31,
Chlamydia trachomatis|Other Body Fluid|Chemistry,2000051884,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51846,1970-01-01,2099-12-31,,3043310,Maps to,Mapped from,1970-01-01,2099-12-31,
Clostrid|Other Body Fluid|Chemistry,2000051885,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51847,1970-01-01,2099-12-31,,3007592,Maps to,Mapped from,1970-01-01,2099-12-31,
"Coronavirus, NOT CoVID-19|Other Body Fluid|Chemistry",2000051886,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51848,1970-01-01,2099-12-31,,3042596,Maps to,Mapped from,1970-01-01,2099-12-31,
COVID-19|Other Body Fluid|Chemistry,2000051887,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51853,1970-01-01,2099-12-31,,586516,Maps to,Mapped from,1970-01-01,2099-12-31,
Cryptococ|Other Body Fluid|Chemistry,2000051888,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51854,1970-01-01,2099-12-31,,3023879,Maps to,Mapped from,1970-01-01,2099-12-31,
"DSPC, Amniotic Fluid|Other Body Fluid|Chemistry",2000051889,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51855,1970-01-01,2099-12-31,,3036054,Maps to,Mapped from,1970-01-01,2099-12-31,
HIV 1 Viral Load|Other Body Fluid|Chemistry,2000051890,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51858,1970-01-01,2099-12-31,,3038207,Maps to,Mapped from,1970-01-01,2099-12-31,
Human Metapneumovirus|Other Body Fluid|Chemistry,2000051891,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51859,1970-01-01,2099-12-31,,3042194,Maps to,Mapped from,1970-01-01,2099-12-31,
Human Rhinovirus/Enterovirus|Other Body Fluid|Chemistry,2000051892,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51860,1970-01-01,2099-12-31,,3040684,Maps to,Mapped from,1970-01-01,2099-12-31,
"Immunoelectrophoresis, Fluid|Other Body Fluid|Chemistry",2000051893,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51861,1970-01-01,2099-12-31,,3000265,Maps to,Mapped from,1970-01-01,2099-12-31,
"Immunoglobulin G, Body Fluid|Other Body Fluid|Chemistry",2000051894,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51862,1970-01-01,2099-12-31,,3015390,Maps to,Mapped from,1970-01-01,2099-12-31,
Influenza A|Other Body Fluid|Chemistry,2000051895,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51863,1970-01-01,2099-12-31,,3028459,Maps to,Mapped from,1970-01-01,2099-12-31,
Influenza A by PCR|Other Body Fluid|Chemistry,2000051896,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51864,1970-01-01,2099-12-31,,3044938,Maps to,Mapped from,1970-01-01,2099-12-31,
Influenza A by PCR|Other Body Fluid|Chemistry,2000051897,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51865,1970-01-01,2099-12-31,,3044938,Maps to,Mapped from,1970-01-01,2099-12-31,
Influenza A H1|Other Body Fluid|Chemistry,2000051898,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51866,1970-01-01,2099-12-31,,3030120,Maps to,Mapped from,1970-01-01,2099-12-31,
Influenza A H1-2009|Other Body Fluid|Chemistry,2000051899,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51867,1970-01-01,2099-12-31,,40758594,Maps to,Mapped from,1970-01-01,2099-12-31,
Influenza A H3|Other Body Fluid|Chemistry,2000051900,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51868,1970-01-01,2099-12-31,,3032731,Maps to,Mapped from,1970-01-01,2099-12-31,
"Influenza A, Rapid Antigen|Other Body Fluid|Chemistry",2000051901,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51869,1970-01-01,2099-12-31,,3002523,Maps to,Mapped from,1970-01-01,2099-12-31,
"Influenza A, Rapid Antigen|Other Body Fluid|Chemistry",2000051902,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51870,1970-01-01,2099-12-31,,3002523,Maps to,Mapped from,1970-01-01,2099-12-31,
Influenza B|Other Body Fluid|Chemistry,2000051903,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51871,1970-01-01,2099-12-31,,3011688,Maps to,Mapped from,1970-01-01,2099-12-31,
Influenza B by PCR|Other Body Fluid|Chemistry,2000051904,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51872,1970-01-01,2099-12-31,,3038288,Maps to,Mapped from,1970-01-01,2099-12-31,
Influenza B by PCR|Other Body Fluid|Chemistry,2000051905,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51873,1970-01-01,2099-12-31,,3038288,Maps to,Mapped from,1970-01-01,2099-12-31,
"Influenza B, Rapid Antigen|Other Body Fluid|Chemistry",2000051906,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51874,1970-01-01,2099-12-31,,3003740,Maps to,Mapped from,1970-01-01,2099-12-31,
"Influenza B, Rapid Antigen|Other Body Fluid|Chemistry",2000051907,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51875,1970-01-01,2099-12-31,,21492989,Maps to,Mapped from,1970-01-01,2099-12-31,
"L/S Ratio, Amniotic Fluid|Other Body Fluid|Chemistry",2000051908,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51876,1970-01-01,2099-12-31,,3035904,Maps to,Mapped from,1970-01-01,2099-12-31,
MRSA PCR|Other Body Fluid|Chemistry,2000051909,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51877,1970-01-01,2099-12-31,,3033966,Maps to,Mapped from,1970-01-01,2099-12-31,
Mycoplasma pneumoniae|Other Body Fluid|Chemistry,2000051910,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51878,1970-01-01,2099-12-31,,3035653,Maps to,Mapped from,1970-01-01,2099-12-31,
Neisseria gonorrhoeae|Other Body Fluid|Chemistry,2000051911,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51879,1970-01-01,2099-12-31,,3045028,Maps to,Mapped from,1970-01-01,2099-12-31,
Norovirus Genogroup I|Other Body Fluid|Chemistry,2000051912,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51880,1970-01-01,2099-12-31,,1616677,Maps to,Mapped from,1970-01-01,2099-12-31,
Norovirus Genogroup II|Other Body Fluid|Chemistry,2000051913,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51881,1970-01-01,2099-12-31,,1616915,Maps to,Mapped from,1970-01-01,2099-12-31,
O & P|Other Body Fluid|Chemistry,2000051914,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51882,1970-01-01,2099-12-31,,3012744,Maps to,Mapped from,1970-01-01,2099-12-31,
Parainfluenza 1|Other Body Fluid|Chemistry,2000051915,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51883,1970-01-01,2099-12-31,,40758227,Maps to,Mapped from,1970-01-01,2099-12-31,
Parainfluenza 2|Other Body Fluid|Chemistry,2000051916,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51884,1970-01-01,2099-12-31,,40758228,Maps to,Mapped from,1970-01-01,2099-12-31,
Parainfluenza 3|Other Body Fluid|Chemistry,2000051917,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51885,1970-01-01,2099-12-31,,40758229,Maps to,Mapped from,1970-01-01,2099-12-31,
Parainfluenza 4|Other Body Fluid|Chemistry,2000051918,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51886,1970-01-01,2099-12-31,,3038297,Maps to,Mapped from,1970-01-01,2099-12-31,
"PEP, Body Fluid|Other Body Fluid|Chemistry",2000051919,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51887,1970-01-01,2099-12-31,,36305551,Maps to,Mapped from,1970-01-01,2099-12-31,
"PEP, Body Fluid, Gamma Region|Other Body Fluid|Chemistry",2000051920,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51888,1970-01-01,2099-12-31,,3023700,Maps to,Mapped from,1970-01-01,2099-12-31,
Phosphatidylglycerol|Other Body Fluid|Chemistry,2000051921,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51889,1970-01-01,2099-12-31,,3013297,Maps to,Mapped from,1970-01-01,2099-12-31,
Rapid COVID-19|Other Body Fluid|Chemistry,2000051922,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51890,1970-01-01,2099-12-31,,723477,Maps to,Mapped from,1970-01-01,2099-12-31,
Respiratory Syncytial Virus A|Other Body Fluid|Chemistry,2000051923,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51891,1970-01-01,2099-12-31,,3005156,Maps to,Mapped from,1970-01-01,2099-12-31,
Respiratory Syncytial Virus B|Other Body Fluid|Chemistry,2000051924,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51892,1970-01-01,2099-12-31,,3000108,Maps to,Mapped from,1970-01-01,2099-12-31,
Staph aureus PCR|Other Body Fluid|Chemistry,2000051925,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51893,1970-01-01,2099-12-31,,40764165,Maps to,Mapped from,1970-01-01,2099-12-31,
"Strep A, Rapid Antigen|Other Body Fluid|Chemistry",2000051926,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51894,1970-01-01,2099-12-31,,21491660,Maps to,Mapped from,1970-01-01,2099-12-31,
"Strep A, Rapid Antigen|Other Body Fluid|Chemistry",2000051927,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51895,1970-01-01,2099-12-31,,21491660,Maps to,Mapped from,1970-01-01,2099-12-31,
Sudan Stain|Other Body Fluid|Chemistry,2000051928,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51896,1970-01-01,2099-12-31,,3013569,Maps to,Mapped from,1970-01-01,2099-12-31,
Surfactant/Albumin|Other Body Fluid|Chemistry,2000051929,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51897,1970-01-01,2099-12-31,,3017439,Maps to,Mapped from,1970-01-01,2099-12-31,
Surf/Alb|Other Body Fluid|Chemistry,2000051930,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51898,1970-01-01,2099-12-31,,3017439,Maps to,Mapped from,1970-01-01,2099-12-31,
Trichomonas vaginalis|Other Body Fluid|Chemistry,2000051931,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51899,1970-01-01,2099-12-31,,3047204,Maps to,Mapped from,1970-01-01,2099-12-31,
"Uric Acid, Body Fluid|Other Body Fluid|Chemistry",2000051932,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51900,1970-01-01,2099-12-31,,3050920,Maps to,Mapped from,1970-01-01,2099-12-31,
(Albumin)|Pleural|Chemistry,2000051933,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51910,1970-01-01,2099-12-31,,3011544,Maps to,Mapped from,1970-01-01,2099-12-31,
Alpha-1|Pleural|Chemistry,2000051934,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51911,1970-01-01,2099-12-31,,3019891,Maps to,Mapped from,1970-01-01,2099-12-31,
Alpha-2|Pleural|Chemistry,2000051935,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51912,1970-01-01,2099-12-31,,3005504,Maps to,Mapped from,1970-01-01,2099-12-31,
Beta|Pleural|Chemistry,2000051936,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51913,1970-01-01,2099-12-31,,3003304,Maps to,Mapped from,1970-01-01,2099-12-31,
Clostrid|Pleural|Chemistry,2000051937,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51914,1970-01-01,2099-12-31,,46236184,Maps to,Mapped from,1970-01-01,2099-12-31,
Cryptococ|Pleural|Chemistry,2000051938,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51915,1970-01-01,2099-12-31,,3024255,Maps to,Mapped from,1970-01-01,2099-12-31,
"Immunoelectrophoresis, Pleural|Pleural|Chemistry",2000051939,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51917,1970-01-01,2099-12-31,,3000265,Maps to,Mapped from,1970-01-01,2099-12-31,
"Immunoglobulin G, Pleural|Pleural|Chemistry",2000051940,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51918,1970-01-01,2099-12-31,,3015390,Maps to,Mapped from,1970-01-01,2099-12-31,
"Osmolality, Pleural|Pleural|Chemistry",2000051941,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51919,1970-01-01,2099-12-31,,3016098,Maps to,Mapped from,1970-01-01,2099-12-31,
"PEP, Pleural, Gamma Region|Pleural|Chemistry",2000051942,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51920,1970-01-01,2099-12-31,,3023700,Maps to,Mapped from,1970-01-01,2099-12-31,
"proBNP, Pleural|Pleural|Chemistry",2000051943,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51921,1970-01-01,2099-12-31,,46236287,Maps to,Mapped from,1970-01-01,2099-12-31,
"Urea Nitrogen, Pleural|Pleural|Chemistry",2000051944,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51922,1970-01-01,2099-12-31,,3004717,Maps to,Mapped from,1970-01-01,2099-12-31,
"Uric Acid, Pleural|Pleural|Chemistry",2000051945,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51923,1970-01-01,2099-12-31,,40763523,Maps to,Mapped from,1970-01-01,2099-12-31,
72 Hr Fat|Stool|Chemistry,2000051946,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51925,1970-01-01,2099-12-31,,3023505,Maps to,Mapped from,1970-01-01,2099-12-31,
(Albumin)|Stool|Chemistry,2000051947,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51926,1970-01-01,2099-12-31,,40757477,Maps to,Mapped from,1970-01-01,2099-12-31,
"Albumin, Stool|Stool|Chemistry",2000051948,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51927,1970-01-01,2099-12-31,,40757477,Maps to,Mapped from,1970-01-01,2099-12-31,
Alpha-1|Stool|Chemistry,2000051949,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51928,1970-01-01,2099-12-31,,3014717,Maps to,Mapped from,1970-01-01,2099-12-31,
Alpha-2|Stool|Chemistry,2000051950,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51929,1970-01-01,2099-12-31,,3005504,Maps to,Mapped from,1970-01-01,2099-12-31,
"Amylase, Stool|Stool|Chemistry",2000051951,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51930,1970-01-01,2099-12-31,,3021162,Maps to,Mapped from,1970-01-01,2099-12-31,
Beta|Stool|Chemistry,2000051952,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51931,1970-01-01,2099-12-31,,3003304,Maps to,Mapped from,1970-01-01,2099-12-31,
"Bilirubin, Total, Stool|Stool|Chemistry",2000051953,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51932,1970-01-01,2099-12-31,,3024733,Maps to,Mapped from,1970-01-01,2099-12-31,
C. diff PCR|Stool|Chemistry,2000051954,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51933,1970-01-01,2099-12-31,,3051552,Maps to,Mapped from,1970-01-01,2099-12-31,
C Diff Toxin Antigen Assay|Stool|Chemistry,2000051955,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51934,1970-01-01,2099-12-31,,3032068,Maps to,Mapped from,1970-01-01,2099-12-31,
"Cholesterol, Stool|Stool|Chemistry",2000051956,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51935,1970-01-01,2099-12-31,,3015548,Maps to,Mapped from,1970-01-01,2099-12-31,
Clostrid|Stool|Chemistry,2000051957,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51936,1970-01-01,2099-12-31,,3032057,Maps to,Mapped from,1970-01-01,2099-12-31,
"Creatinine, Stool|Stool|Chemistry",2000051958,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51937,1970-01-01,2099-12-31,,3052695,Maps to,Mapped from,1970-01-01,2099-12-31,
Cryptococ|Stool|Chemistry,2000051959,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51938,1970-01-01,2099-12-31,,3024255,Maps to,Mapped from,1970-01-01,2099-12-31,
Gamma|Stool|Chemistry,2000051960,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51940,1970-01-01,2099-12-31,,3023700,Maps to,Mapped from,1970-01-01,2099-12-31,
"Glucose, Stool|Stool|Chemistry",2000051961,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51941,1970-01-01,2099-12-31,,3040980,Maps to,Mapped from,1970-01-01,2099-12-31,
"IgG, Stool|Stool|Chemistry",2000051962,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51942,1970-01-01,2099-12-31,,3015390,Maps to,Mapped from,1970-01-01,2099-12-31,
"Immunoelectrophoresis, Stool|Stool|Chemistry",2000051963,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51943,1970-01-01,2099-12-31,,3000265,Maps to,Mapped from,1970-01-01,2099-12-31,
"Lactate Dehydrogenase, Stool|Stool|Chemistry",2000051964,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51944,1970-01-01,2099-12-31,,3007869,Maps to,Mapped from,1970-01-01,2099-12-31,
Norovirus Genogroup I|Stool|Chemistry,2000051965,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51945,1970-01-01,2099-12-31,,40758035,Maps to,Mapped from,1970-01-01,2099-12-31,
Norovirus Genogroup II|Stool|Chemistry,2000051966,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51946,1970-01-01,2099-12-31,,40758036,Maps to,Mapped from,1970-01-01,2099-12-31,
O & P|Stool|Chemistry,2000051967,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51947,1970-01-01,2099-12-31,,3020389,Maps to,Mapped from,1970-01-01,2099-12-31,
Sudan Stain|Stool|Chemistry,2000051968,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51948,1970-01-01,2099-12-31,,3024796,Maps to,Mapped from,1970-01-01,2099-12-31,
"Total Protein, Stool|Stool|Chemistry",2000051969,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51949,1970-01-01,2099-12-31,,3051707,Maps to,Mapped from,1970-01-01,2099-12-31,
"Triglycerides, Stool|Stool|Chemistry",2000051970,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51950,1970-01-01,2099-12-31,,46236065,Maps to,Mapped from,1970-01-01,2099-12-31,
"Urea Nitrogen, Stool|Stool|Chemistry",2000051971,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51951,1970-01-01,2099-12-31,,3019930,Maps to,Mapped from,1970-01-01,2099-12-31,
"Uric Acid, Stool|Stool|Chemistry",2000051972,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51952,1970-01-01,2099-12-31,,3028566,Maps to,Mapped from,1970-01-01,2099-12-31,
17-Hydroxycorticosteroids|Urine|Chemistry,2000051973,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51957,1970-01-01,2099-12-31,,3026205,Maps to,Mapped from,1970-01-01,2099-12-31,
"17-Ketosteroids, Urine|Urine|Chemistry",2000051974,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51958,1970-01-01,2099-12-31,,3020027,Maps to,Mapped from,1970-01-01,2099-12-31,
"5-HIAA, Urine|Urine|Chemistry",2000051975,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51959,1970-01-01,2099-12-31,,3005148,Maps to,Mapped from,1970-01-01,2099-12-31,
Aldolase|Urine|Chemistry,2000051976,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51960,1970-01-01,2099-12-31,,3032449,Maps to,Mapped from,1970-01-01,2099-12-31,
Alpha-1|Urine|Chemistry,2000051977,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51961,1970-01-01,2099-12-31,,3026665,Maps to,Mapped from,1970-01-01,2099-12-31,
Alpha-2|Urine|Chemistry,2000051978,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51962,1970-01-01,2099-12-31,,3028558,Maps to,Mapped from,1970-01-01,2099-12-31,
Amylase/Creatinine Clearance|Urine|Chemistry,2000051979,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51963,1970-01-01,2099-12-31,,3003046,Maps to,Mapped from,1970-01-01,2099-12-31,
"Amylase, Serum|Urine|Chemistry",2000051980,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51964,1970-01-01,2099-12-31,,3017315,Maps to,Mapped from,1970-01-01,2099-12-31,
Beta|Urine|Chemistry,2000051981,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51965,1970-01-01,2099-12-31,,3009565,Maps to,Mapped from,1970-01-01,2099-12-31,
Bilirubin|Urine|Chemistry,2000051982,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51966,1970-01-01,2099-12-31,,3011258,Maps to,Mapped from,1970-01-01,2099-12-31,
Blood|Urine|Chemistry,2000051983,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51967,1970-01-01,2099-12-31,,3051227,Maps to,Mapped from,1970-01-01,2099-12-31,
Camp|Urine|Chemistry,2000051984,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51968,1970-01-01,2099-12-31,,3004131,Maps to,Mapped from,1970-01-01,2099-12-31,
"Catecholamines, Urine|Urine|Chemistry",2000051985,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51969,1970-01-01,2099-12-31,,3033473,Maps to,Mapped from,1970-01-01,2099-12-31,
Chlamydia trachomatis|Urine|Chemistry,2000051986,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51972,1970-01-01,2099-12-31,,3007813,Maps to,Mapped from,1970-01-01,2099-12-31,
"Copper, Urine|Urine|Chemistry",2000051987,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51974,1970-01-01,2099-12-31,,3028506,Maps to,Mapped from,1970-01-01,2099-12-31,
Coproporphyrins|Urine|Chemistry,2000051988,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51975,1970-01-01,2099-12-31,,3019954,Maps to,Mapped from,1970-01-01,2099-12-31,
"Cortisol, Urine|Urine|Chemistry",2000051989,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51976,1970-01-01,2099-12-31,,3037229,Maps to,Mapped from,1970-01-01,2099-12-31,
"Creatinine, Blood|Urine|Chemistry",2000051990,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51977,1970-01-01,2099-12-31,,3017250,Maps to,Mapped from,1970-01-01,2099-12-31,
"Estriol, Urine|Urine|Chemistry",2000051991,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51979,1970-01-01,2099-12-31,,3013426,Maps to,Mapped from,1970-01-01,2099-12-31,
Fentanyl|Urine|Chemistry,2000051992,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51980,1970-01-01,2099-12-31,,3004176,Maps to,Mapped from,1970-01-01,2099-12-31,
Glucose|Urine|Chemistry,2000051993,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51981,1970-01-01,2099-12-31,,3020399,Maps to,Mapped from,1970-01-01,2099-12-31,
"Immunoelectrophoresis, Urine|Urine|Chemistry",2000051994,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51982,1970-01-01,2099-12-31,,3008366,Maps to,Mapped from,1970-01-01,2099-12-31,
"Iron, Urine|Urine|Chemistry",2000051995,mimiciv_meas_lab_loinc,Measurement,Lab Test,,51983,1970-01-01,2099-12-31,,3001312,Maps to,Mapped from,1970-01-01,2099-12-31,
