linksto,itemid,label,source_code,source_vocabulary_id,source_domain_id,source_concept_id,source_concept_name,target_vocabulary_id,target_domain_id,target_concept_id,target_concept_name,target_standard_concept
chartevents,229370,Acuity Workload Question 2,Acuity Workload Question 2,,,,,,,,,
chartevents,229371,Bladder Scan Estimate,Bladder Scan Estimate,,,,,,,,,
chartevents,229372,AT ( Antithrombin funct),AT ( Antithrombin funct),,,,,,,,,
chartevents,229373,UF Heparin (Anti-Xa)_U_1,UF Heparin (Anti-Xa)_U_1,,,,,,,,,
chartevents,229374,AT (Antithrombin funct),AT (Antithrombin funct),,,,,,,,,
chartevents,229375,UF Heparin (Anti-Xa),UF Heparin (Anti-Xa),,,,,,,,,
chartevents,229377,Part 1 Question,Part 1 Question,,,,,,,,,
chartevents,229378,Part 2 Question,Part 2 Question,,,,,,,,,
chartevents,229379,Swallow Eval,Swallow Eval,,,,,,,,,
chartevents,229381,Orientation,Orientation,,,,,,,,,
chartevents,229382,Orientation Score (new)_OLD_1,Orientation Score (new)_OLD_1,,,,,,,,,
chartevents,229383,Extraocular Movements,Extraocular Movements,,,,,,,,,
chartevents,229384,Tongue,Tongue,,,,,,,,,
chartevents,229385,Shoulder Shrug,Shoulder Shrug,,,,,,,,,
chartevents,229386,Cerebellar - Finger -> Nose,Cerebellar - Finger -> Nose,,,,,,,,,
chartevents,229387,Cerebellar - Heel -> Shin,Cerebellar - Heel -> Shin,,,,,,,,,
chartevents,229393,PF Ratio Value,PF Ratio Value,,,,,,,,,
chartevents,229394,SF Ratio Value,SF Ratio Value,,,,,,,,,
chartevents,229405,PF Value,PF Value,,,,,,,,,
chartevents,229406,PFImputedValue,PFImputedValue,,,,,,,,,
chartevents,229407,PFRatio_Value,PFRatio_Value,,,,,,,,,
chartevents,229408,PFImputedRatio_Value,PFImputedRatio_Value,,,,,,,,,
chartevents,229416,Disposition,Disposition,,,,,,,,,
chartevents,229417,MyICU Reviewed,MyICU Reviewed,,,,,,,,,
chartevents,229421,ROS-General,ROS-General,,,,,,,,,
chartevents,229422,ROS-HEENT,ROS-HEENT,,,,,,,,,
chartevents,229423,ROS-Neuro,ROS-Neuro,,,,,,,,,
chartevents,229424,ROS-Cardiac,ROS-Cardiac,,,,,,,,,
chartevents,229425,ROS-Respiratory,ROS-Respiratory,,,,,,,,,
chartevents,229426,ROS-GI,ROS-GI,,,,,,,,,
chartevents,229427,ROS-GU,ROS-GU,,,,,,,,,
chartevents,229428,ROS-Skin,ROS-Skin,,,,,,,,,
chartevents,229429,ROS-Heme / Lymph,ROS-Heme / Lymph,,,,,,,,,
chartevents,229430,ROS-Endocrine,ROS-Endocrine,,,,,,,,,
chartevents,229431,ROS-Extremeties / MSK,ROS-Extremeties / MSK,,,,,,,,,
chartevents,229432,ROS-Psych,ROS-Psych,,,,,,,,,
chartevents,229433,Systems reviewed,Systems reviewed,,,,,,,,,
chartevents,229434,Unable to obtain,Unable to obtain,,,,,,,,,
chartevents,229448,See eMAR for meds,See eMAR for meds,,,,,,,,,
chartevents,229452,Exam-Neuro,Exam-Neuro,,,,,,,,,
chartevents,229453,Exam-GI/GU,Exam-GI/GU,,,,,,,,,
chartevents,229454,Exam-Ext/MSK,Exam-Ext/MSK,,,,,,,,,
chartevents,229455,Exam-Skin,Exam-Skin,,,,,,,,,
chartevents,229464,Discussed on Rounds,Discussed on Rounds,,,,,,,,,
chartevents,229466,24 G Infiltration Scale,24 G Infiltration Scale,,,,,,,,,
chartevents,229467,24 G Phlebitis Scale,24 G Phlebitis Scale,,,,,,,,,
chartevents,229470,24 Gauge Dressing Occlusive,24 Gauge Dressing Occlusive,,,,,,,,,
chartevents,229472,24 Gauge placed in outside facility,24 Gauge placed in outside facility,,,,,,,,,
chartevents,229473,24 Gauge placed in the field,24 Gauge placed in the field,,,,,,,,,
chartevents,229474,24 Gauge Reason Discontinued,24 Gauge Reason Discontinued,,,,,,,,,
chartevents,229475,Indwelling Port (PortaCath) Power Port,Indwelling Port (PortaCath) Power Port,,,,,,,,,
chartevents,229476,PICC Line Power PICC,PICC Line Power PICC,,,,,,,,,
chartevents,229477,Indications (SBNET),Indications (SBNET),,,,,,,,,
chartevents,229479,Timeout performed by  (SBNET),Timeout performed by  (SBNET),,,,,,,,,
chartevents,229480,Patient identified correctly  (SBNET),Patient identified correctly  (SBNET),,,,,,,,,
chartevents,229481,Verification of  (SBNET),Verification of  (SBNET),,,,,,,,,
chartevents,229482,Hand cleansing prior to procedure  (SBNET),Hand cleansing prior to procedure  (SBNET),,,,,,,,,
chartevents,229483,Barrier precautions in place  (SBNET),Barrier precautions in place  (SBNET),,,,,,,,,
chartevents,229484,Route  (SBNET),Route  (SBNET),,,,,,,,,
chartevents,229486,Topical Lidocaine used (SBNET),Topical Lidocaine used (SBNET),,,,,,,,,
chartevents,229487,2 Stage CXR Insertion Technique (SBNET),2 Stage CXR Insertion Technique (SBNET),,,,,,,,,
chartevents,229489,Complications (SBNET),Complications (SBNET),,,,,,,,,
chartevents,229495,The Attending/Supervisor is the Clinician Operator (SBNET),The Attending/Supervisor is the Clinician Operator (SBNET),,,,,,,,,
chartevents,229496,I was present during the above procedure and agree with the checklist (SBNET),I was present during the above procedure and agree with the checklist (SBNET),,,,,,,,,
chartevents,229497,Final Position confirmed (SBNET),Final Position confirmed (SBNET),,,,,,,,,
chartevents,229498,Guidewire removed (SBNET),Guidewire removed (SBNET),,,,,,,,,
chartevents,229499,Order to use in POE (SBNET),Order to use in POE (SBNET),,,,,,,,,
chartevents,229502,MDnoteConsent,MDnoteConsent,,,,,,,,,
chartevents,229503,Trendelenburg position during insertion (CVL),Trendelenburg position during insertion (CVL),,,,,,,,,
chartevents,229504,Inner Cannula Change,Inner Cannula Change,,,,,,,,,
chartevents,229505,Surgibra,Surgibra,,,,,,,,,
chartevents,229534,Multi Lumen - Obturator in place,Multi Lumen - Obturator in place,,,,,,,,,
chartevents,229535,Line Type,Line Type,,,,,,,,,
chartevents,229536,Dialysis Catheter Type,Dialysis Catheter Type,,,,,,,,,
chartevents,229537,Pheresis Catheter Type,Pheresis Catheter Type,,,,,,,,,
chartevents,229538,PICC - Heparin Dependent,PICC - Heparin Dependent,,,,,,,,,
chartevents,229539,ICP - Camino marked,ICP - Camino marked,,,,,,,,,
chartevents,229540,Sheath Type,Sheath Type,,,,,,,,,
chartevents,229544,EKOS Line Discontinued,EKOS Line Discontinued,,,,,,,,,
chartevents,229545,EKOS Line Site Appear,EKOS Line Site Appear,,,,,,,,,
chartevents,229546,EKOS US,EKOS US,,,,,,,,,
chartevents,229547,EKOS site,EKOS site,,,,,,,,,
chartevents,229548,EKOS Position,EKOS Position,,,,,,,,,
chartevents,229552,Avalon Line Discontinued,Avalon Line Discontinued,,,,,,,,,
chartevents,229553,Avalon Line Site Appear,Avalon Line Site Appear,,,,,,,,,
chartevents,229554,Avalon Position,Avalon Position,,,,,,,,,
chartevents,229558,Cardiac Assist Cannula Discontinued,Cardiac Assist Cannula Discontinued,,,,,,,,,
chartevents,229559,Cardiac Assist Cannula Site Appear,Cardiac Assist Cannula Site Appear,,,,,,,,,
chartevents,229560,Cardiac Assist Cannula Position,Cardiac Assist Cannula Position,,,,,,,,,
chartevents,229561,Plan-Cardiac,Plan-Cardiac,,,,,,,,,
chartevents,229562,Plan-Neuro,Plan-Neuro,,,,,,,,,
chartevents,229563,Plan-Respiratory,Plan-Respiratory,,,,,,,,,
chartevents,229564,Plan-Abdominal/GI,Plan-Abdominal/GI,,,,,,,,,
chartevents,229566,Plan-Nutritional,Plan-Nutritional,,,,,,,,,
chartevents,229567,Plan-Renal/GU,Plan-Renal/GU,,,,,,,,,
chartevents,229568,Plan-Hematology,Plan-Hematology,,,,,,,,,
chartevents,229569,Plan-Endocrine,Plan-Endocrine,,,,,,,,,
chartevents,229570,Plan-ID,Plan-ID,,,,,,,,,
chartevents,229571,Plan-MSK/Skin/Wound,Plan-MSK/Skin/Wound,,,,,,,,,
chartevents,229588,Ultrasound Images Interpreted and Stored (CVL),Ultrasound Images Interpreted and Stored (CVL),,,,,,,,,
chartevents,229589,Ultrasound Images Interpreted and Stored (A-Line),Ultrasound Images Interpreted and Stored (A-Line),,,,,,,,,
chartevents,229592,Exam-GU,Exam-GU,,,,,,,,,
chartevents,229594,Exam-GI/GU,Exam-GI/GU,,,,,,,,,
chartevents,229600,CAUTI Info Given,CAUTI Info Given,,,,,,,,,
chartevents,229601,Arm Immobilizer,Arm Immobilizer,,,,,,,,,
chartevents,229604,Therapeutic Bed,Therapeutic Bed,,,,,,,,,
chartevents,229605,Manometry,Manometry,,,,,,,,,
chartevents,229606,Manometry Method,Manometry Method,,,,,,,,,
chartevents,229607,Ultrasound Images used for preproc assess (CVL),Ultrasound Images used for preproc assess (CVL),,,,,,,,,
chartevents,229608,Ultrasound Images probe covered (CVL),Ultrasound Images probe covered (CVL),,,,,,,,,
chartevents,229609,Ultrasound Images stored (CVL),Ultrasound Images stored (CVL),,,,,,,,,
chartevents,229610,Ultrasound Images printed (CVL),Ultrasound Images printed (CVL),,,,,,,,,
chartevents,229611,Ultrasound Images uploaded (CVL),Ultrasound Images uploaded (CVL),,,,,,,,,
chartevents,229612,Ultrasound Images interpreted (CVL),Ultrasound Images interpreted (CVL),,,,,,,,,
chartevents,229625,Patient on Veletri,Patient on Veletri,,,,,,,,,
chartevents,229626,Pulmonary Artery Pressure Alarm - High (Veletri),Pulmonary Artery Pressure Alarm - High (Veletri),,,,,,,,,
chartevents,229627,Pulmonary Artery Pressure Alarm - Low (Veletri),Pulmonary Artery Pressure Alarm - Low (Veletri),,,,,,,,,
chartevents,229629,PAP Alarm Source (Veletri),PAP Alarm Source (Veletri),,,,,,,,,
chartevents,229633,Basic Mobility (AM-PAC),Basic Mobility (AM-PAC),,,,,,,,,
chartevents,229634,Daily Activity (AM-PAC),Daily Activity (AM-PAC),,,,,,,,,
chartevents,229635,Applied Cognitive (AM-PAC),Applied Cognitive (AM-PAC),,,,,,,,,
chartevents,229636,Test Performed (AM-PAC),Test Performed (AM-PAC),,,,,,,,,
chartevents,229637,Treatments (AM-PAC),Treatments (AM-PAC),,,,,,,,,
chartevents,229638,Discharge Recommendations (AM-PAC),Discharge Recommendations (AM-PAC),,,,,,,,,
chartevents,229641,Stroke NCP - Consults,Stroke NCP - Consults,,,,,,,,,
chartevents,229644,Stroke NCP - Expected outcomes,Stroke NCP - Expected outcomes,,,,,,,,,
chartevents,229646,Stroke NCP - Plan revised,Stroke NCP - Plan revised,,,,,,,,,
chartevents,229647,Stroke NCP - Problem,Stroke NCP - Problem,,,,,,,,,
chartevents,229648,Stroke NCP - Problem resolved,Stroke NCP - Problem resolved,,,,,,,,,
chartevents,229649,Stroke NCP - Type,Stroke NCP - Type,,,,,,,,,
chartevents,229650,Stroke NCP - Water Swallow,Stroke NCP - Water Swallow,,,,,,,,,
chartevents,229652,Stroke NCP - Interventions,Stroke NCP - Interventions,,,,,,,,,
chartevents,229656,Stroke NCP - Water Swallow Deferred,Stroke NCP - Water Swallow Deferred,,,,,,,,,
chartevents,229659,% Minute Volume,% Minute Volume,,,,,,,,,
chartevents,229660,RCexp (Measured Time Constant),RCexp (Measured Time Constant),,,,,,,,,
chartevents,229661,Compliance,Compliance,,,,,,,,,
chartevents,229662,Pminimum,Pminimum,,,,,,,,,
chartevents,229663,Pinsp (Hamilton),Pinsp (Hamilton),,,,,,,,,
chartevents,229664,Resistance Exp,Resistance Exp,,,,,,,,,
chartevents,229665,Resistance Insp,Resistance Insp,,,,,,,,,
chartevents,229668,Pulmonary Artery Pressure Signal - Diastolic,Pulmonary Artery Pressure Signal - Diastolic,,,,,,,,,
chartevents,229669,Pulmonary Atrtery Pressure Signal - Systolic,Pulmonary Atrtery Pressure Signal - Systolic,,,,,,,,,
chartevents,229670,Dual Signal Screen (R),Dual Signal Screen (R),,,,,,,,,
chartevents,229671,Flow Rate (Impella) (R),Flow Rate (Impella) (R),,,,,,,,,
chartevents,229673,Motor Current (mA) High (R),Motor Current (mA) High (R),,,,,,,,,
chartevents,229674,Motor Current (mA) Low (R),Motor Current (mA) Low (R),,,,,,,,,
chartevents,229675,Performance Level (R),Performance Level (R),,,,,,,,,
chartevents,229676,Placement Monitoring Screen (R),Placement Monitoring Screen (R),,,,,,,,,
chartevents,229677,Purge Pressure (R),Purge Pressure (R),,,,,,,,,
chartevents,229678,Purge Solution Flow Rate (R),Purge Solution Flow Rate (R),,,,,,,,,
chartevents,229679,Type of Catheter (Impella),Type of Catheter (Impella),,,,,,,,,
chartevents,229680,Impella Line Type,Impella Line Type,,,,,,,,,
chartevents,229681,Indwelling Urinary Catheter Care,Indwelling Urinary Catheter Care,,,,,,,,,
chartevents,229685,Vaulables Checklist,Vaulables Checklist,,,,,,,,,
chartevents,229686,Warming Device,Warming Device,,,,,,,,,
chartevents,229687,Pain Assessment Method,Pain Assessment Method,,,,,,,,,
chartevents,229688,Pain Assessment Method (BIS),Pain Assessment Method (BIS),,,,,,,,,
chartevents,229689,CPOT-Pain Assessment Method,CPOT-Pain Assessment Method,,,,,,,,,
chartevents,229690,CPOT-Pain Assessment Method-Post,CPOT-Pain Assessment Method-Post,,,,,,,,,
chartevents,229691,CPOT-Muscle Tension (CPOTb),CPOT-Muscle Tension (CPOTb),,,,,,,,,
chartevents,229692,CPOT-Muscle Tension (CPOTa),CPOT-Muscle Tension (CPOTa),,,,,,,,,
chartevents,229693,Vocalization (CPOTb)_OLD_1,Vocalization (CPOTb)_OLD_1,,,,,,,,,
chartevents,229694,CPOT-Vocalization (CPOTa),CPOT-Vocalization (CPOTa),,,,,,,,,
chartevents,229695,CPOT-Vocalization (CPOTb),CPOT-Vocalization (CPOTb),,,,,,,,,
chartevents,229696,CPOT-Body Movements (CPOTb),CPOT-Body Movements (CPOTb),,,,,,,,,
chartevents,229697,CPOT-Body Movements (CPOTa),CPOT-Body Movements (CPOTa),,,,,,,,,
chartevents,229698,CPOT-Facial Expression (CPOTb),CPOT-Facial Expression (CPOTb),,,,,,,,,
chartevents,229699,CPOT-Facial Expression (CPOTa),CPOT-Facial Expression (CPOTa),,,,,,,,,
chartevents,229702,Pain Level Response-b,Pain Level Response-b,,,,,,,,,
chartevents,229703,CPOT-Pain Management,CPOT-Pain Management,,,,,,,,,
chartevents,229704,CP-Pain Management,CP-Pain Management,,,,,,,,,
chartevents,229705,CP-Pain Assessment Method,CP-Pain Assessment Method,,,,,,,,,
chartevents,229706,CP-Pain Assessment Method-Post,CP-Pain Assessment Method-Post,,,,,,,,,
chartevents,229710,Ultrasound (Aline),Ultrasound (Aline),,,,,,,,,
chartevents,229712,Ultrasound Images interpreted (Aline),Ultrasound Images interpreted (Aline),,,,,,,,,
chartevents,229713,Ultrasound Images printed (Aline),Ultrasound Images printed (Aline),,,,,,,,,
chartevents,229714,Ultrasound Images probe covered (Aline),Ultrasound Images probe covered (Aline),,,,,,,,,
chartevents,229715,Ultrasound Images stored (Aline),Ultrasound Images stored (Aline),,,,,,,,,
chartevents,229716,Ultrasound Images uploaded (Aline),Ultrasound Images uploaded (Aline),,,,,,,,,
chartevents,229717,Ultrasound Images used for preproc assess (Aline),Ultrasound Images used for preproc assess (Aline),,,,,,,,,
chartevents,229718,Manometry (PACath),Manometry (PACath),,,,,,,,,
chartevents,229719,Manometry Method (PACath),Manometry Method (PACath),,,,,,,,,
chartevents,229720,Ultrasound (PACath),Ultrasound (PACath),,,,,,,,,
chartevents,229722,Ultrasound Images interpreted (PACath),Ultrasound Images interpreted (PACath),,,,,,,,,
chartevents,229723,Ultrasound Images printed (PACath),Ultrasound Images printed (PACath),,,,,,,,,
chartevents,229724,Ultrasound Images probe covered (PACath),Ultrasound Images probe covered (PACath),,,,,,,,,
chartevents,229725,Ultrasound Images stored (PACath),Ultrasound Images stored (PACath),,,,,,,,,
chartevents,229726,Ultrasound Images uploaded (PACath),Ultrasound Images uploaded (PACath),,,,,,,,,
chartevents,229727,Ultrasound Images used for preproc assess (PACath),Ultrasound Images used for preproc assess (PACath),,,,,,,,,
chartevents,229742,Activity / Mobility (RN Daily Mobility Goal),Activity / Mobility (RN Daily Mobility Goal),,,,,,,,,
chartevents,229743,Trigger Initiated by,Trigger Initiated by,,,,,,,,,
chartevents,229744,Reason for Trigger,Reason for Trigger,,,,,,,,,
chartevents,229745,Cognitive Aid Card,Cognitive Aid Card,,,,,,,,,
chartevents,229746,Card Used,Card Used,,,,,,,,,
chartevents,229747,Attending Notified,Attending Notified,,,,,,,,,
chartevents,229748,Team members at bedside,Team members at bedside,,,,,,,,,
chartevents,229761,Creatinine (whole blood),Creatinine (whole blood),,,,,,,,,
chartevents,229765,Anxiety/Irritability (COWS),Anxiety/Irritability (COWS),,,,,,,,,
chartevents,229766,Bone/Joint Aches (COWS),Bone/Joint Aches (COWS),,,,,,,,,
chartevents,229767,GI Upset (COWS),GI Upset (COWS),,,,,,,,,
chartevents,229768,Gooseflesh Skin (COWS),Gooseflesh Skin (COWS),,,,,,,,,
chartevents,229769,Pupil Size (COWS),Pupil Size (COWS),,,,,,,,,
chartevents,229770,Resting Pulse Rate (COWS),Resting Pulse Rate (COWS),,,,,,,,,
chartevents,229771,Restlessness (COWS),Restlessness (COWS),,,,,,,,,
chartevents,229772,Runny Nose/Tearing (COWS),Runny Nose/Tearing (COWS),,,,,,,,,
chartevents,229773,Sweating (COWS),Sweating (COWS),,,,,,,,,
chartevents,229774,Tremor (COWS),Tremor (COWS),,,,,,,,,
chartevents,229775,Yawning (COWS),Yawning (COWS),,,,,,,,,
chartevents,229782,Estimated Blood Loss (CVL),Estimated Blood Loss (CVL),,,,,,,,,
chartevents,229783,Estimated Blood Loss (A-line),Estimated Blood Loss (A-line),,,,,,,,,
chartevents,229784,Code Status (Intubation),Code Status (Intubation),,,,,,,,,
chartevents,229786,Preoxygenation (Intubation),Preoxygenation (Intubation),,,,,,,,,
chartevents,229787,Rigid Stylette (Intubation),Rigid Stylette (Intubation),,,,,,,,,
chartevents,229788,Rocuronium (Intubation),Rocuronium (Intubation),,,,,,,,,
chartevents,229789,Phenylephrine (Intubation),Phenylephrine (Intubation),,,,,,,,,
chartevents,229790,Estimated Blood Loss (Bronch),Estimated Blood Loss (Bronch),,,,,,,,,
chartevents,229791,Estimated Blood Loss (GenProc),Estimated Blood Loss (GenProc),,,,,,,,,
chartevents,229792,Estimated Blood Loss (Intub),Estimated Blood Loss (Intub),,,,,,,,,
chartevents,229793,Estimated Blood Loss (LP),Estimated Blood Loss (LP),,,,,,,,,
chartevents,229794,Estimated Blood Loss (MBAL),Estimated Blood Loss (MBAL),,,,,,,,,
chartevents,229795,Estimated Blood Loss (Para),Estimated Blood Loss (Para),,,,,,,,,
chartevents,229796,Estimated Blood Loss (PACath),Estimated Blood Loss (PACath),,,,,,,,,
chartevents,229797,Estimated Blood Loss (PICC),Estimated Blood Loss (PICC),,,,,,,,,
chartevents,229798,Estimated Blood Loss (Thora),Estimated Blood Loss (Thora),,,,,,,,,
chartevents,229813,Reason for Trigger (RN),Reason for Trigger (RN),,,,,,,,,
chartevents,229819,Backup Controller (VAD),Backup Controller (VAD),,,,,,,,,
chartevents,229821,Device (VAD),Device (VAD),,,,,,,,,
chartevents,229822,Driveline Lock Engaged (VAD),Driveline Lock Engaged (VAD),,,,,,,,,
chartevents,229823,Flow (VAD),Flow (VAD),,,,,,,,,
chartevents,229824,HCT (VAD),HCT (VAD),,,,,,,,,
chartevents,229825,High Watts Alarm (VAD),High Watts Alarm (VAD),,,,,,,,,
chartevents,229826,Low Flow Alarm (VAD),Low Flow Alarm (VAD),,,,,,,,,
chartevents,229827,Mean BP (VAD),Mean BP (VAD),,,,,,,,,
chartevents,229828,Pulsatility Index (VAD),Pulsatility Index (VAD),,,,,,,,,
chartevents,229829,Speed (VAD),Speed (VAD),,,,,,,,,
chartevents,229830,System controller in primary mode (VAD),System controller in primary mode (VAD),,,,,,,,,
chartevents,229831,System power module and self test (VAD),System power module and self test (VAD),,,,,,,,,
chartevents,229832,ZzWaveform Variability (VAD)old,ZzWaveform Variability (VAD)old,,,,,,,,,
chartevents,229833,ZzWaveform Variability (VAD),ZzWaveform Variability (VAD),,,,,,,,,
chartevents,229834,Waveform Peak (VAD),Waveform Peak (VAD),,,,,,,,,
chartevents,229835,Waveform Trough (VAD),Waveform Trough (VAD),,,,,,,,,
chartevents,229836,Low Speed Limit (VAD),Low Speed Limit (VAD),,,,,,,,,
chartevents,229837,Other Imaging Reviewed in OMR,Other Imaging Reviewed in OMR,,,,,,,,,
chartevents,229838,Other Labs Reviewed in OMR,Other Labs Reviewed in OMR,,,,,,,,,
chartevents,229839,Other Micro / Path Reviewed in OMR,Other Micro / Path Reviewed in OMR,,,,,,,,,
chartevents,229840,Circuit Configuration (CH),Circuit Configuration (CH),,,,,,,,,
chartevents,229841,FiO2 (CH),FiO2 (CH),,,,,,,,,
chartevents,229842,Flow (CH),Flow (CH),,,,,,,,,
chartevents,229843,Flow Alarm (Hi) (CH),Flow Alarm (Hi) (CH),,,,,,,,,
chartevents,229844,Flow Alarm (Lo) (CH),Flow Alarm (Lo) (CH),,,,,,,,,
