"concept_name","source_concept_id","source_vocabulary_id","source_domain_id","source_concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason","target_concept_id","relationship_id","reverese_relationship_id","relationship_valid_start_date","relationship_end_date","invalid_reason_cr"
"Folic Acid / Vitamin B 12 / Vitamin B6 Oral Tablet [Foltx]",2000010867,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Foltx 2.5 mg-25 mg-1 mg Oral Tab","1970-01-01","2099-12-31",,40141793,"Maps to","Mapped from","1970-01-01","2099-12-31",
"miconazole",2000010868,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Miconazole  200mg/supp","1970-01-01","2099-12-31",,907879,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Saccharomyces boulardii Oral Powder [Florastor]",2000010869,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Florastor CAP","1970-01-01","2099-12-31",,35606351,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Prednisone",2000010870,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prednisone 5MG /ML ORAL CONCENTRATE","1970-01-01","2099-12-31",,1551099,"Maps to","Mapped from","1970-01-01","2099-12-31",
"rasagiline 1 MG [Azilect]",2000010871,"mimiciv_drug_ndc","Drug","Prescription Drug",,"AZILECT 1 mg","1970-01-01","2099-12-31",,19089084,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Estrogens, Conjugated (USP) / Medroxyprogesterone Oral Tablet [Prempro]",2000010872,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prempro 1 tab","1970-01-01","2099-12-31",,40037961,"Maps to","Mapped from","1970-01-01","2099-12-31",
"brinzolamide Ophthalmic Suspension [Azopt]",2000010873,"mimiciv_drug_ndc","Drug","Prescription Drug",,"BRINZOLAMIDE (Azopt) 1% OPTH SUSPENSION","1970-01-01","2099-12-31",,40092484,"Maps to","Mapped from","1970-01-01","2099-12-31",
"exemestane Oral Tablet [Aromasin]",2000010874,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aromasin Exemestane","1970-01-01","2099-12-31",,40054618,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Metformin hydrochloride 500 MG [Fortamet]",2000010875,"mimiciv_drug_ndc","Drug","Prescription Drug",,"metformin (FORTAMET) 500mg TAB","1970-01-01","2099-12-31",,40164931,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Insulin, Aspart, Human 100 UNT/ML [NovoLog]",2000010876,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Novolog 100u/ml-10ml x 2","1970-01-01","2099-12-31",,19005729,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Phenylephrine",2000010877,"mimiciv_drug_ndc","Drug","Prescription Drug",,"PHENYLEPHRINE HCL ","1970-01-01","2099-12-31",,1135766,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levobupivacaine 0.5 MG/ML",2000010878,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bupivacaine 0.05% 250 mL Bag","1970-01-01","2099-12-31",,19100871,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Potassium",2000010879,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Potassium Chloride 20mEq/50ml Premix","1970-01-01","2099-12-31",,19049024,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Acetic Acid",2000010880,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Acetic Acid 0.04%","1970-01-01","2099-12-31",,929549,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG [Avalide]",2000010881,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Avalide 150/12.5MG","1970-01-01","2099-12-31",,19042651,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Estrogens, Conjugated (USP) / Medroxyprogesterone Oral Tablet [Prempro]",2000010882,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prempro 1","1970-01-01","2099-12-31",,40037961,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fenofibrate 200 MG",2000010883,"mimiciv_drug_ndc","Drug","Prescription Drug",,"fenofibrate 200mg","1970-01-01","2099-12-31",,1551865,"Maps to","Mapped from","1970-01-01","2099-12-31",
"levalbuterol",2000010884,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levalbuterol HCl 1.25 mg","1970-01-01","2099-12-31",,1192218,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Alfuzosin hydrochloride 10 MG [UroXatral]",2000010885,"mimiciv_drug_ndc","Drug","Prescription Drug",,"UROXATRAL 10 mg","1970-01-01","2099-12-31",,40164026,"Maps to","Mapped from","1970-01-01","2099-12-31",
"imatinib",2000010886,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Imatinib 400MG/20ML","1970-01-01","2099-12-31",,1304107,"Maps to","Mapped from","1970-01-01","2099-12-31",
"enfuvirtide 90 MG",2000010887,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Enfuvirtide 90MG","1970-01-01","2099-12-31",,35603887,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Benzoyl Peroxide",2000010888,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Benzoyl Peroxide 5% wash","1970-01-01","2099-12-31",,918172,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Chondroitin Sulfates / Glucosamine Oral Tablet",2000010889,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Glucosamine Chondroitin SMConc tablet","1970-01-01","2099-12-31",,40131393,"Maps to","Mapped from","1970-01-01","2099-12-31",
"tegaserod 6 MG [Zelnorm]",2000010890,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zelnorm (tegaserod) 6 mg","1970-01-01","2099-12-31",,19026178,"Maps to","Mapped from","1970-01-01","2099-12-31",
"risedronate sodium 35 MG Oral Tablet",2000010891,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Risedronate Sodium 35MG tAB","1970-01-01","2099-12-31",,40174494,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Bumetanide",2000010892,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bumetanide 1 Syringe","1970-01-01","2099-12-31",,932745,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Tetrabenazine 25 MG Oral Tablet [Xenazine]",2000010893,"mimiciv_drug_ndc","Drug","Prescription Drug",,"tetrabenazine (Xenazine) 25mg tab 25 mg Tab","1970-01-01","2099-12-31",,19131890,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ascorbic Acid / Beta Carotene / cuprous oxide / Lutein / sodium selenate / Vitamin E / Zinc Oxide Oral Tablet [Ocuvite]",2000010894,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ocuvite 1 cap ","1970-01-01","2099-12-31",,40169429,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Flecainide Acetate 150 MG",2000010895,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Flecainide Acetate 150mg TAB","1970-01-01","2099-12-31",,40169049,"Maps to","Mapped from","1970-01-01","2099-12-31",
"trolamine salicylate 100 MG/ML Topical Cream [Aspercreme]",2000010896,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aspercreme  10% cream","1970-01-01","2099-12-31",,40239393,"Maps to","Mapped from","1970-01-01","2099-12-31",
"everolimus 5 MG Oral Tablet",2000010897,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Everolimus 5 mg Tab","1970-01-01","2099-12-31",,19135083,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Cefazolin 1000 MG",2000010898,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cefazolin 1g Froz.Bag","1970-01-01","2099-12-31",,46287336,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ezetimibe 10 MG [Zetia]",2000010899,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zetia 10mg","1970-01-01","2099-12-31",,19120997,"Maps to","Mapped from","1970-01-01","2099-12-31",
"exenatide 0.01 MG/ACTUAT [Byetta]",2000010900,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Byetta (Exenatide) 10mcg/dose","1970-01-01","2099-12-31",,19083253,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Colesevelam hydrochloride 625 MG Oral Tablet [Welchol]",2000010901,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Colesevelam (WelChol) 625mg tablet","1970-01-01","2099-12-31",,40167021,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG [Ortho Cyclen]",2000010902,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ortho Tri-Cyclen (28) 0.18/0.215/0.25-35 mg","1970-01-01","2099-12-31",,19118232,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Felodipine 5 MG",2000010903,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Felodipine 5m","1970-01-01","2099-12-31",,1353817,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Guaifenesin 1200 MG Oral Tablet",2000010904,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Guaifenesin DM table 1200mg","1970-01-01","2099-12-31",,19096732,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Potassium Chloride 20 MEQ Extended Release Oral Tablet",2000010905,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Potassium Chloride Replacement (Oncology) 20mEq Tablet","1970-01-01","2099-12-31",,19049106,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levalbuterol 0.045 MG/ACTUAT [Xopenex]",2000010906,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Xopenex HFA 45mcg/actuation","1970-01-01","2099-12-31",,19124105,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Carisoprodol 350 MG Oral Tablet [Soma]",2000010907,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Carisoprodol (Soma) 350 mg Oral Tab","1970-01-01","2099-12-31",,749936,"Maps to","Mapped from","1970-01-01","2099-12-31",
"cadexomer iodine 0.009 MG/MG [Iodosorb]",2000010908,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Iodosorb cadexomer iodine 0.9%","1970-01-01","2099-12-31",,19125467,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sitagliptin 100 MG Oral Tablet [Januvia]",2000010909,"mimiciv_drug_ndc","Drug","Prescription Drug",,"JANUVIA 100 mg Tab","1970-01-01","2099-12-31",,19125043,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ramelteon 8 MG [Rozerem]",2000010910,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Rozerem 8 mg","1970-01-01","2099-12-31",,19122505,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Vemurafenib 240 MG Oral Tablet [Zelboraf]",2000010911,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zelboraf 240 mg Tab","1970-01-01","2099-12-31",,40241940,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ascorbic Acid / Beta Carotene / cuprous oxide / Vitamin E / Zinc Oxide Oral Tablet [PreserVision]",2000010912,"mimiciv_drug_ndc","Drug","Prescription Drug",,"PreserVision 226 mg-200 unit-5 mg Cap","1970-01-01","2099-12-31",,40169433,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Epoetin Alfa 10000 UNT/ML",2000010913,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Epoetin Alfa 10,000 UNIT VIAL","1970-01-01","2099-12-31",,1301175,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Milnacipran hydrochloride 100 MG Oral Tablet [Savella]",2000010914,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Savella 100 mg Tab","1970-01-01","2099-12-31",,19080251,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Tacrolimus 0.5 MG",2000010915,"mimiciv_drug_ndc","Drug","Prescription Drug",,"TACROLIMUS 0.5MG ","1970-01-01","2099-12-31",,19085134,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fluoxymesterone 10 MG",2000010916,"mimiciv_drug_ndc","Drug","Prescription Drug",,"fluoxymesterone 10mg","1970-01-01","2099-12-31",,1555927,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Betamethasone 0.0005 MG/MG / calcipotriene 0.00005 MG/MG Topical Ointment [Taclonex]",2000010917,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Taclonex 0.05 % (0.064%)-0.005 % Ointment","1970-01-01","2099-12-31",,908984,"Maps to","Mapped from","1970-01-01","2099-12-31",
"insulin detemir 100 UNT/ML [Levemir]",2000010918,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levemir 100 U/ml","1970-01-01","2099-12-31",,19044971,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Etomidate",2000010919,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Etomidate ","1970-01-01","2099-12-31",,19050488,"Maps to","Mapped from","1970-01-01","2099-12-31",
"adefovir dipivoxil 10 MG [Hepsera]",2000010920,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Hepsera 10 mg","1970-01-01","2099-12-31",,40168222,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Carbidopa / entacapone / Levodopa Oral Tablet [Stalevo]",2000010921,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Stalevo 150 150 mg","1970-01-01","2099-12-31",,40021515,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Sodium Bicarbonate 500 MG",2000010922,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sodium Bicarbonate 50MEQ VIAL","1970-01-01","2099-12-31",,939684,"Maps to","Mapped from","1970-01-01","2099-12-31",
"eplerenone 25 MG Oral Tablet [Inspra]",2000010923,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Eplerenone (INSPRA) 25 mg tablet","1970-01-01","2099-12-31",,19102209,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Acetaminophen",2000010924,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Acetaminophen (Rectal) ","1970-01-01","2099-12-31",,1125315,"Maps to","Mapped from","1970-01-01","2099-12-31",
"liothyronine",2000010925,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Liothyronine 10 mcg/ml","1970-01-01","2099-12-31",,1505346,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Acetaminophen / Aspirin / Caffeine Oral Tablet [Excedrin]",2000010926,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Excedrin Extra Strength 1 tab","1970-01-01","2099-12-31",,40003496,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Chlorpromazine 50 MG",2000010927,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Chlorpromazine 50 mg","1970-01-01","2099-12-31",,40179625,"Maps to","Mapped from","1970-01-01","2099-12-31",
"vilazodone hydrochloride 40 MG [Viibryd]",2000010928,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Viibryd 40mg","1970-01-01","2099-12-31",,40234848,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Desmopressin Acetate 0.004 MG/ML [DDAVP]",2000010929,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Desmopressin Acetate 4MCG/ML; 1ML AMP","1970-01-01","2099-12-31",,19135598,"Maps to","Mapped from","1970-01-01","2099-12-31",
"varenicline 1 MG Oral Tablet",2000010930,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Varenicline 1 mg Tab","1970-01-01","2099-12-31",,780446,"Maps to","Mapped from","1970-01-01","2099-12-31",
"exenatide Pen Injector [Byetta]",2000010931,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Byetta 10 mcg/0.04 mL per dose Sub-Q Pen Injector","1970-01-01","2099-12-31",,46234122,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Propofol",2000010932,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Propofol Diprivan 200mg","1970-01-01","2099-12-31",,753626,"Maps to","Mapped from","1970-01-01","2099-12-31",
"coenzyme Q10 200 MG",2000010933,"mimiciv_drug_ndc","Drug","Prescription Drug",,"coenzyme Q10  200mg 200mg","1970-01-01","2099-12-31",,1351161,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Isotretinoin 20 MG Oral Capsule [Amnesteem]",2000010934,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Amnesteem 20 mg Capsule","1970-01-01","2099-12-31",,19102588,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ranolazine",2000010935,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ranolazine 250 mg Tablet","1970-01-01","2099-12-31",,1337107,"Maps to","Mapped from","1970-01-01","2099-12-31",
"candesartan cilexetil 4 MG",2000010936,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Candesartan Cilexetil 4mg Tab","1970-01-01","2099-12-31",,19113470,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Octreotide",2000010937,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Octreotide Acetate ","1970-01-01","2099-12-31",,1522957,"Maps to","Mapped from","1970-01-01","2099-12-31",
"moxifloxacin 5 MG/ML [Vigamox]",2000010938,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vigamox 0.5 % Eye Drops","1970-01-01","2099-12-31",,19047817,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Calcium Gluconate 100 MG/ML",2000010939,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Calcium Gluconate 1g/10mL Vial","1970-01-01","2099-12-31",,19037093,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Tenofovir disoproxil fumarate 300 MG Oral Tablet [Viread]",2000010940,"mimiciv_drug_ndc","Drug","Prescription Drug",,"viread 300mg Tab","1970-01-01","2099-12-31",,19098330,"Maps to","Mapped from","1970-01-01","2099-12-31",
"WHEAT DEXTRIN 3000 MG [Benefiber]",2000010941,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Benefiber 3gm/dose","1970-01-01","2099-12-31",,1592873,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pramipexole dihydrochloride 0.125 MG Oral Tablet [Mirapex]",2000010942,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mirapex 0.125 mg Tab","1970-01-01","2099-12-31",,40165162,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sitagliptin 100 MG [Januvia]",2000010943,"mimiciv_drug_ndc","Drug","Prescription Drug",,"JANUVIA 100 mg","1970-01-01","2099-12-31",,19125042,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Niacin 1000 MG [Niaspan]",2000010944,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Niaspan 1000 MG","1970-01-01","2099-12-31",,19029132,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Orphenadrine Citrate 100 MG [Norflex]",2000010945,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Norflex 100mg","1970-01-01","2099-12-31",,40222972,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pimecrolimus Topical Cream",2000010946,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Pimecrolimus 1 % Topical Cream","1970-01-01","2099-12-31",,40119606,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Vancomycin 250 MG Oral Capsule [Vancocin]",2000010947,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vancocin 250 mg Cap","1970-01-01","2099-12-31",,19025859,"Maps to","Mapped from","1970-01-01","2099-12-31",
"cyclosporine, modified 25 MG",2000010948,"mimiciv_drug_ndc","Drug","Prescription Drug",,"CycloSPORINE Modified (Eon Labs) 25mg","1970-01-01","2099-12-31",,19010558,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sitagliptin 100 MG [Januvia]",2000010949,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Januvia 100 mg","1970-01-01","2099-12-31",,19125042,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Diltiazem Hydrochloride 300 MG [Cartia]",2000010950,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cartia XT 300mg","1970-01-01","2099-12-31",,19133656,"Maps to","Mapped from","1970-01-01","2099-12-31",
"rivastigmine 0.396 MG/HR [Exelon]",2000010951,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Exelon 9.5mg/24 hr","1970-01-01","2099-12-31",,19127050,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Quinacrine 100 MG",2000010952,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Quinacrine (Bulk) 100mg","1970-01-01","2099-12-31",,19084558,"Maps to","Mapped from","1970-01-01","2099-12-31",
"levothyroxine",2000010953,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levothyroxine 37.5 mcg","1970-01-01","2099-12-31",,1501700,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Eszopiclone 3 MG [Lunesta]",2000010954,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lunesta 3mg","1970-01-01","2099-12-31",,19113343,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Octreotide",2000010955,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Octreotide Acetate 100mcg/mL-1mL","1970-01-01","2099-12-31",,1522957,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.032 MG/ACTUAT Nasal Spray [Rhinocort]",2000010956,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Rhinocort Aqua 32 mcg/Actuation Nasal Spray","1970-01-01","2099-12-31",,19029347,"Maps to","Mapped from","1970-01-01","2099-12-31",
"{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Junel Fe 1.5/30 28 Day]",2000010957,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Junel FE 1.5/30 (28) 1.5 mg-30 mcg Tab","1970-01-01","2099-12-31",,42902213,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dutasteride 0.5 MG [Avodart]",2000010958,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Avodart 0.5 MG","1970-01-01","2099-12-31",,19031909,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pramipexole dihydrochloride 1.5 MG Oral Tablet [Mirapex]",2000010959,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mirapex 1.5 mg Tab","1970-01-01","2099-12-31",,40165182,"Maps to","Mapped from","1970-01-01","2099-12-31",
"efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG [Atripla]",2000010960,"mimiciv_drug_ndc","Drug","Prescription Drug",,"ATRIPLA 600/200/300","1970-01-01","2099-12-31",,19124373,"Maps to","Mapped from","1970-01-01","2099-12-31",
"meropenem 1000 MG",2000010961,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Meropenem 1000mg Vial","1970-01-01","2099-12-31",,35606005,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Amoxapine 25 MG",2000010962,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Amoxapine 25mg","1970-01-01","2099-12-31",,713140,"Maps to","Mapped from","1970-01-01","2099-12-31",
"defibrotide sodium 80 MG/ML",2000010963,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Defibrotide (*IND*) 80 mg / mL - 2.5 mL Amp","1970-01-01","2099-12-31",,35603974,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Teriparatide",2000010964,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Teriparatide 20 mcg","1970-01-01","2099-12-31",,1521987,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Aluminum Hydroxide / Magnesium Hydroxide Oral Suspension [Maalox]",2000010965,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Maalox aluminum hydrox/mag hydrox/simethicone","1970-01-01","2099-12-31",,40007806,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Insulin Lispro Cartridge [Humalog]",2000010966,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Humalog Mix 75-25 75/25","1970-01-01","2099-12-31",,46233975,"Maps to","Mapped from","1970-01-01","2099-12-31",
